,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score,Specification,Specification Confidence Score,Specific Component
193,elderly like my mom that need larger and brighter screen not tech savvy need battery life and need the safety feature like fall alert sound extreme but service that do fall alert usually charge like dollar50 a month which make apple watch ultra all the sudden sound reasonable dollar10 a month for cell service and watch pay for itself versus cost of fall alert service within a year plus provides her a lot accessibility feature than just fall alert,"['Design Specifications', 'Software', 'Advertising']","[0.5650321245193481, 0.2491096407175064, 0.18585827946662903]",Design Specifications,['battery'],0.5650321245193481,POSITIVE,0.9559440612792968,Type,0.503055214881897,battery
194,very impressed woth the battery took it off it is charger on thursday morning used it a normal did not ever engage low power mode sunday morning still on 15percent not bad,"['Design Specifications', 'Software', 'Advertising']","[0.605125367641449, 0.2338581383228302, 0.16101649403572083]",Design Specifications,['battery'],0.605125367641449,POSITIVE,0.9709001183509828,Type,0.423543781042099,battery
195,i have a realme watch s severely limited feature ha a 390 mah battery but last like 15 20 day cost around dollar100 so like what is actually eating the battery on those guy doe accuracy in health monitoring and gps really eat up that much battery,"['Design Specifications', 'Advertising', 'Software']","[0.42774003744125366, 0.32867950201034546, 0.2435804307460785]",Design Specifications,['battery'],0.4277400374412536,NEGATIVE,0.9915997982025146,Type,0.4262116551399231,battery
196,definitely overkill for me for what i do but the size and battery life make it the winner,"['Design Specifications', 'Software', 'Advertising']","[0.6210534572601318, 0.26993176341056824, 0.10901474207639694]",Design Specifications,['battery'],0.6210534572601318,POSITIVE,0.996856927871704,Type,0.40116220712661743,battery
197,2 day and 2 night and having 2o percent of battery left pff dude that is lame i use my huawei for 24 7 and then i need to change it and watch it is almost 3 year old and it is way more cheaper then this new apple ultra,"['Design Specifications', 'Software', 'Advertising']","[0.46876397728919983, 0.267503023147583, 0.2637329399585724]",Design Specifications,['battery'],0.4687639772891998,NEGATIVE,0.9976644515991212,Type,0.3455126881599426,battery
198,a a travel photographer that go to extreme place this wa a must for me i swim with shark free diving am on my way to hike to photograph silverback gorilla in rwanda after which i will be in the desert of egypt and then am heading to antarctica to photograph whale that is a normal routine for me i do not take my phone on these excursion because the risk of losing dropping or breaking them is pretty high a well a an animal grabbing it which monkey or lemur will do so i purchased the cellular ultra but i understand most people are not doing these thing so i think it may be unnecessary for them i had a fitbit but this watch obviously doe more my fitbit battery last way longer i had the apple store make sure my screen stay off which they said will give me a few more day of battery life,"['Design Specifications', 'Software', 'Advertising']","[0.6428216099739075, 0.18841880559921265, 0.1687595546245575]",Design Specifications,['battery'],0.6428216099739075,NEGATIVE,0.9933089017868042,Type,0.42500028014183044,battery
199,i would only get this for the screen size and battery alone i currently have the se2,"['Design Specifications', 'Software', 'Advertising']","[0.5543655157089233, 0.2727324664592743, 0.17290201783180237]",Design Specifications,['battery'],0.5543655157089233,NEGATIVE,0.998768389225006,Type,0.5350907444953918,battery
200,so hey i am not an athlete at all or anything even close to it but i do love these apple watch i do a let of text while working and have found the apple watch a good way to make that faster instead of taking your phone out unlocking it opening message etc so for someone like me out of all the apple watch out there which do you think would be the best i like this ultra with the longer battery life but do not know if i really need all those extra feature that i will probably never use thanks bud vinnie from alaska,"['Design Specifications', 'Software', 'Advertising']","[0.5168096423149109, 0.25188326835632324, 0.23130710422992706]",Design Specifications,['battery'],0.5168096423149109,NEGATIVE,0.7070496678352356,Type,0.4246474802494049,battery
201,garmin is laughing at this battery life lol if you are going to spend 800 dollar on a watch get a real watch,"['Design Specifications', 'Advertising', 'Software']","[0.41793593764305115, 0.40670615434646606, 0.1753578931093216]",Design Specifications,['battery'],0.4179359376430511,NEGATIVE,0.9962003827095032,Type,0.39414170384407043,battery
202,finally ha a samsung battery but i am not paying 800 for just a samsung battery,"['Design Specifications', 'Advertising', 'Software']","[0.4582577645778656, 0.2822849750518799, 0.2594572603702545]",Design Specifications,['battery'],0.4582577645778656,NEGATIVE,0.99601411819458,Type,0.4814401865005493,battery
203,for autistic and adhd folk the durability and battery life is much more appealing than the standard series watch considering the amount of problem with screen popping out and damage to the case,"['Design Specifications', 'Software', 'Advertising']","[0.5899049043655396, 0.22696076333522797, 0.1831342577934265]",Design Specifications,['battery'],0.5899049043655396,POSITIVE,0.9926968216896056,Capacity,0.595609724521637,battery
204,slept with 69 per cent battery hmmmm okay,"['Design Specifications', 'Software', 'Advertising']","[0.4281785786151886, 0.4042482078075409, 0.1675732582807541]",Design Specifications,['battery'],0.4281785786151886,NEGATIVE,0.9813605546951294,Capacity,0.3837808072566986,battery
205,thanks for the great review a always very detailed and hit the point especially on battery life such a nice upgrade to the normal apple watch that are dead every day with moderate daily exercise,"['Design Specifications', 'Software', 'Advertising']","[0.3788158893585205, 0.3562011420726776, 0.26498299837112427]",Design Specifications,['battery'],0.3788158893585205,POSITIVE,0.9838058948516846,Capacity,0.4938946068286896,battery
206,yep 2 day i can charge on day one around 8am and run it that day the evening full day another evening and charge the following morning you could say 3 day however it is clearly a two full day watch battery two and a bit if you let it run down below 20percent,"['Design Specifications', 'Software', 'Advertising']","[0.4441426992416382, 0.2918155789375305, 0.2640417814254761]",Design Specifications,['battery'],0.4441426992416382,NEGATIVE,0.9887758493423462,Type,0.32002508640289307,battery
207,this is the first smart watch that ha gotten my attention i do wear a number of automatic watch and i am a big g shock fan a well all of which i own are solar both of these do not rely on replacing battery and that is something that stick out for a number of watch people unfortunately i think the only two thing that will keep me from buying it is that i can not get a bluetooth wifi only model and it is still largely a novelty because my career doe not allow me to use it while working it is very cool though i just can not see paying for cellular service for a watch and there would never be a time that i could be wearing this watch that i do not also have my iphone on me,"['Design Specifications', 'Software', 'Advertising']","[0.3558599054813385, 0.3381541967391968, 0.3059858977794647]",Design Specifications,['battery'],0.3558599054813385,POSITIVE,0.8629666566848755,Compatibility,0.3978104293346405,battery
208,my series 4 watch battery dy pretty quick now if i do not charge it one night it is pretty much dead the next day which it suck whenever i go camping for the weekend i have to bring my charger for it a well plus the bigger screen definitely look nice,"['Design Specifications', 'Advertising', 'Software']","[0.401654988527298, 0.3352622985839844, 0.26308271288871765]",Design Specifications,['battery'],0.401654988527298,POSITIVE,0.986301064491272,Type,0.44435274600982666,battery
209,that 3 day battery is good for apple appalling for garmin,"['Design Specifications', 'Software', 'Advertising']","[0.4542224109172821, 0.40515995025634766, 0.14061763882637024]",Design Specifications,['battery'],0.4542224109172821,NEGATIVE,0.9924976229667664,Type,0.4687829911708832,battery
