,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score
299,i am not in any of the market classification but that battery life is very pulling i am not a sport person but i do depend on my watch quite a bit for navigation and such and those burn through the battery like nothing only 50dollar difference from my usual 749dollar on top of that not bad at all,"['Design Specifications', 'Software', 'Advertising']","[0.5621554851531982, 0.2344197928905487, 0.2034246176481247]",Design Specifications,['battery'],0.5621554851531982,NEGATIVE,0.9850469827651978
300,why 800dollar i have xiaomi s1 26 day battery cost just 120 dollar,"['Design Specifications', 'Software', 'Advertising']","[0.45884934067726135, 0.35363292694091797, 0.18751771748065948]",Design Specifications,['battery'],0.4588493406772613,NEGATIVE,0.9967960715293884
301,you already got 60 hr of battery 2 full day 2 full night into the 3rd day with 20percent left so 24x2 12 60hrs just a thought,"['Design Specifications', 'Software', 'Advertising']","[0.5099450349807739, 0.322253942489624, 0.16780102252960205]",Design Specifications,['battery'],0.5099450349807739,NEGATIVE,0.9951170682907104
302,super cool that apple now made a watch that ha a proper battery too bad it is so huge that most people look hilarious when wearing it,"['Design Specifications', 'Software', 'Advertising']","[0.4534491300582886, 0.3382912278175354, 0.20825965702533722]",Design Specifications,['battery'],0.4534491300582886,POSITIVE,0.8527668714523315
303,2 day battery life in the snowy mountain however is not enough it will drain battery very fast and the screen in bright sunlight is not very readable,"['Design Specifications', 'Software', 'Advertising']","[0.6656938791275024, 0.1991889923810959, 0.13511717319488525]",Design Specifications,['battery'],0.6656938791275024,NEGATIVE,0.9996440410614014
304,brandon so i just picked up the watch 8 for about 1 2 the price of the ultra with a good case probably get the job done when climbing i ran a marathon last weekend and it still had 50percent battery with ao turned off started at 100percent so about 8h it would have been dead,"['Design Specifications', 'Advertising', 'Software']","[0.4116228520870209, 0.388151079416275, 0.2002260982990265]",Design Specifications,['battery'],0.4116228520870209,NEGATIVE,0.9983254075050354
305,cory kroneman true but older garmins do not have all the feature you are going to find on this ultra like anything it is a trade off if you are running ultramarathons you probably know this watch is not for you based solely on the battery life hopefully apple can continue to improve the battery life but like any product it is not for everyone for me a someone who doe a lot of rock climbing and marathon the battery life is suitable for my need i am not running or climbing for 24 straight hour,"['Design Specifications', 'Advertising', 'Software']","[0.3900214731693268, 0.3875347077846527, 0.22244380414485931]",Design Specifications,['battery'],0.3900214731693268,NEGATIVE,0.9897544980049133
306,this watch will never make it through a full ironman in it current form assuming you are going to be 12h there are quite a few video of people going for 50k run and putting the watch through 8h of gps hr etc and finishing with sub 30percent battery life marathon 1 2 ironman you are good to go 100 mile run is also a no go assuming you are an average runner that will take 24h for a 100 mile run i used the polar m for imwi19 and just made it used both the polar m and a garmin vivoactive 4 for my first 50 miler in october 2020 about 11h run probably 25 30percent battery still remaining this is a great watch but no where near older garmins,"['Design Specifications', 'Software', 'Advertising']","[0.40519121289253235, 0.4008619487285614, 0.19394679367542267]",Design Specifications,['battery'],0.4051912128925323,NEGATIVE,0.9974331259727478
307,2 58 i feel like if this thing ha 2 5 day of battery life with regular use it will not cut it for ultra runner and long distance hiker with contant gps recording no way not even if you triple the battery life with that upcoming feature but of course that is the need of one in a thousand looking great though,"['Design Specifications', 'Advertising', 'Software']","[0.4770827293395996, 0.2822265028953552, 0.24069078266620636]",Design Specifications,['battery'],0.4770827293395996,NEGATIVE,0.9762953519821167
308,wow the battery sound so interesting to me,"['Design Specifications', 'Software', 'Advertising']","[0.6812453866004944, 0.17147113382816315, 0.14728347957134247]",Design Specifications,['battery'],0.6812453866004944,POSITIVE,0.9996352195739746
309,all those feature and yet battery life is not great nah will stick to withings with the 30 day battery life and meet all the necessary need,"['Design Specifications', 'Software', 'Advertising']","[0.4420165419578552, 0.354643315076828, 0.20334015786647797]",Design Specifications,['battery'],0.4420165419578552,NEGATIVE,0.9858455657958984
310,okay samsung galaxy watch 5 pro next need to know how the battery stack up,"['Design Specifications', 'Advertising', 'Software']","[0.5318936109542847, 0.2553959786891937, 0.21271046996116638]",Design Specifications,['battery'],0.5318936109542847,NEGATIVE,0.9856743216514587
311,randall bakken you might be right but 800 dollar watch with only 36 hour battery is a joke,"['Design Specifications', 'Advertising', 'Software']","[0.5641810894012451, 0.2991349399089813, 0.13668392598628998]",Design Specifications,['battery'],0.5641810894012451,NEGATIVE,0.9977145195007324
312,it is the battery and screen size that sold me if the 8 had that battery amp screen size i would go with the 8 and not the ultra,"['Design Specifications', 'Advertising', 'Software']","[0.5239355564117432, 0.33801719546318054, 0.13804729282855988]",Design Specifications,['battery'],0.5239355564117432,NEGATIVE,0.996378481388092
313,not good at all i will consider such a device when it will have 2 week battery a band can do 80percent of the apple watch and it last 2 week no need to spend 800usd for a device to charge it daily when it is intended to be worn non stop no hate but still not developed a it should be,"['Design Specifications', 'Software', 'Advertising']","[0.5210376977920532, 0.251818984746933, 0.227143332362175]",Design Specifications,['battery'],0.5210376977920532,NEGATIVE,0.9980731010437012
314,great review well done one thing that you did not mention that is important to me is that the battery is replaceable for dollar99 but otherwise without applecare the cost of any other repair is out of sight i am getting an ultra but despite the fact that it is big and a bit of bling it ha the feature and ruggedness that every smartwatch and the other apple watch should have i own an apple watch 6 gps while functioning a a little iphone on your wrist cellular i have a cardiac condition want 911 calling everywhere longer battery life resistance to high pressure water my sprinkler system when i work on it and supposedly better temperature resistance i will see how it last outside in 106 deg f texas heat i like to go hiking so the more accurate gps under tree cover or in big city where did i park my car etc is a plus too for such an expensive watch it is a shame if it eventually obsoleted by not being upgradeable to a future watchos five year or so would be a pretty limited lifetime for a good watch,"['Design Specifications', 'Software', 'Advertising']","[0.4624991714954376, 0.28542211651802063, 0.25207874178886414]",Design Specifications,['battery'],0.4624991714954376,NEGATIVE,0.9980490207672119
315,well i do not need a smartwatch but if i really wanted a watch to monitor my workout i would just get a casio under 200euros with a battery life of 2 year in combination with my phone thats just fine but 800euros for a watch i do not get it,"['Design Specifications', 'Software', 'Advertising']","[0.512961745262146, 0.2565251886844635, 0.23051312565803528]",Design Specifications,['battery'],0.512961745262146,NEGATIVE,0.9856081008911133
316,shocking to me apple top smartwatch ha some great feature with the increased size but they sacrifice the battery life a top end smartwatch should have for example garmin top watch speak about battery in length of day not 2 night 2 day if that make sense my current garmin fenix ha not been charged in two day and i have literally 28 day of battery left lol,"['Design Specifications', 'Software', 'Advertising']","[0.3844423294067383, 0.31521210074424744, 0.3003455698490143]",Design Specifications,['battery'],0.3844423294067383,NEGATIVE,0.9991366267204285
